Transport,Vehicle Type,Vehicle Monthly Distance Km,Energy efficiency,Waste Bag Weekly Count,Recycling,Monthly Grocery Bill,Frequency of Traveling by Air,CarbonEmission
2,0,11,2,6,7,144,0,1432
1,0,801,1,3,5,129,1,1562
1,0,1717,0,4,14,264,2,1517
0,1,5457,1,3,7,198,1,2251
2,0,42,0,5,4,179,0,2310
2,0,60,0,2,0,284,1,1171
2,0,15,1,3,4,141,1,1168
0,3,1703,2,6,0,103,1,1595
0,2,1088,1,4,15,92,1,1656
1,0,1764,1,7,11,50,2,1349
0,1,5808,1,7,1,136,2,3015
0,4,3873,2,5,10,176,3,4784
1,0,286,2,4,10,70,0,1470
0,3,8305,2,2,9,267,1,2877
2,0,67,0,1,15,201,2,1302
2,0,94,2,3,11,245,0,2349
2,0,34,2,5,11,261,0,2423
2,0,82,2,1,5,289,1,924
2,0,75,0,2,6,59,2,1284
2,0,72,2,2,8,153,2,1077
1,0,1759,2,6,12,101,3,2632
0,4,8699,1,4,5,132,1,4737
2,0,93,1,2,7,235,2,1023
1,0,773,0,2,2,61,2,1437
2,0,91,1,2,14,182,0,2111
1,0,449,0,1,15,120,1,2458
2,0,92,2,2,6,122,1,837
0,4,5071,2,2,13,294,0,3317
2,0,71,2,3,5,184,0,1835
0,1,9351,2,4,9,178,2,4489
1,0,683,2,3,9,125,3,2010
2,0,87,1,1,15,277,2,1214
1,0,1301,1,6,0,83,2,2127
0,5,9789,1,3,15,110,0,6447
0,4,3438,2,1,1,293,2,2522
2,0,30,2,3,7,176,2,1223
0,2,5467,1,4,10,83,2,1424
0,4,5492,1,7,2,88,1,2815
2,0,56,0,5,9,209,3,2830
0,4,4638,1,1,0,130,3,3395
0,4,4770,0,2,10,138,2,3662
0,1,2157,0,7,6,145,0,2588
0,5,7561,0,4,8,260,2,4359
0,4,8831,2,2,9,222,2,3032
2,0,31,1,5,0,244,2,1359
0,3,2576,1,5,6,58,3,2549
0,2,6830,0,1,8,168,2,1144
2,0,23,1,1,15,219,2,1409
2,0,92,0,4,3,133,1,956
1,0,1301,0,3,8,159,2,1309
2,0,90,1,5,4,154,3,2677
1,0,1770,1,2,8,236,1,1438
0,5,1291,0,6,10,216,3,3363
0,4,3495,2,1,10,240,2,2572
2,0,55,1,5,1,132,0,2021
1,0,834,2,7,4,101,3,2776
2,0,89,0,6,12,209,3,3586
1,0,1821,2,1,11,136,2,617
1,0,1337,1,3,4,294,2,2623
1,0,1027,2,1,4,233,1,1928
0,2,1937,2,7,5,288,0,2120
0,3,2971,1,6,3,97,0,2679
2,0,23,0,1,4,298,0,1723
1,0,1619,0,7,9,150,3,2142
2,0,52,1,3,4,80,3,2773
1,0,1704,0,3,9,103,1,1884
2,0,76,2,3,12,267,2,2137
1,0,1346,2,7,1,134,1,2444
2,0,32,1,6,8,283,3,2974
2,0,30,1,4,11,64,0,1861
2,0,79,0,4,8,81,2,1214
0,4,2946,1,7,9,75,3,3004
0,5,6418,0,3,5,52,3,4155
0,3,4180,1,5,6,254,0,2232
0,3,4358,2,4,8,185,1,1185
0,2,449,0,1,4,66,1,802
2,0,36,2,5,11,166,3,2916
0,2,9124,1,5,12,194,1,1678
2,0,38,2,4,13,266,0,1602
0,4,4909,0,3,14,226,2,2690
1,0,1632,0,2,8,261,1,1323
2,0,24,2,5,14,75,0,1974
0,4,7909,1,3,6,190,1,2959
1,0,1813,2,7,5,125,1,1260
2,0,13,0,5,1,155,0,1998
0,4,8404,2,3,12,275,3,5071
1,0,1299,1,6,6,152,2,1717
0,5,4296,1,3,1,279,0,4053
0,2,6338,1,7,8,115,0,2068
0,1,8037,2,7,12,294,3,4652
0,4,3349,0,2,14,219,0,3560
0,2,1444,1,1,12,185,1,2491
2,0,96,0,5,11,183,2,1425
1,0,542,1,1,14,77,3,3043
1,0,426,0,5,5,71,1,1779
1,0,1964,1,7,4,250,3,2760
0,2,3238,0,1,1,72,3,2189
1,0,205,1,7,5,131,2,1909
1,0,1121,1,4,7,261,1,1821
2,0,68,0,2,10,293,3,2470
2,0,3,1,1,4,238,3,2720
2,0,20,1,2,15,192,1,1592
2,0,10,1,3,13,62,2,1255
2,0,89,2,2,15,81,1,1558
0,5,4268,2,4,3,230,3,3968
1,0,1876,0,7,4,58,0,1723
1,0,275,0,4,2,62,2,1309
1,0,257,0,4,10,118,0,2187
2,0,61,0,6,7,271,3,2257
2,0,82,1,6,3,52,0,2933
2,0,34,1,6,3,162,1,1848
2,0,61,2,6,4,270,3,2926
1,0,838,2,2,2,262,1,1344
1,0,950,1,5,13,196,2,1607
0,5,8021,1,3,3,114,2,3426
2,0,56,2,5,4,236,0,2614
0,4,5878,1,5,12,97,1,3370
2,0,95,1,3,5,196,3,1803
2,0,88,2,4,12,64,3,2601
2,0,42,0,6,0,203,2,1766
1,0,1050,0,4,9,212,1,1783
1,0,1269,2,4,5,100,0,2100
0,5,3808,2,4,7,272,2,3434
2,0,24,1,3,15,160,2,1724
0,1,1396,0,7,3,58,1,1033
1,0,132,1,7,0,125,1,1128
1,0,1968,0,6,8,260,3,2243
0,5,1048,2,1,9,82,3,2425
0,1,2936,0,6,15,105,2,2791
0,2,4792,2,1,9,103,3,2662
2,0,82,0,6,6,204,2,1291
2,0,1,0,5,5,165,1,1530
2,0,21,2,1,13,180,2,1363
0,2,9511,2,4,7,128,2,1797
1,0,672,0,5,2,168,2,2084
1,0,292,1,6,7,135,3,2603
2,0,33,2,4,4,209,1,1734
1,0,465,2,6,2,285,0,1854
0,4,8034,1,6,11,141,2,4223
1,0,1901,1,7,8,261,0,1790
0,5,4458,1,4,6,145,1,2021
0,1,9562,1,5,15,171,0,4300
2,0,22,2,6,10,107,0,2706
2,0,72,2,6,4,255,1,1495
0,5,7246,0,1,5,140,2,3757
0,4,7840,1,4,8,212,3,3925
1,0,434,0,1,1,150,1,1616
0,3,2052,1,3,4,158,3,2279
2,0,54,0,2,15,279,2,1061
2,0,29,1,3,5,147,0,1168
2,0,4,2,3,3,215,2,1167
2,0,85,2,7,15,272,3,2672
0,5,5602,1,2,1,118,1,3094
2,0,43,0,2,0,52,1,656
2,0,53,2,1,15,69,3,1943
0,2,8091,2,5,11,176,3,2728
1,0,117,1,6,0,219,1,1501
1,0,136,0,1,13,85,3,2182
0,5,8522,0,1,3,94,2,4598
1,0,1877,0,5,7,230,3,2164
2,0,38,2,1,12,114,2,1223
1,0,542,1,4,10,97,2,1687
2,0,37,0,4,9,272,0,2081
1,0,1843,1,6,6,261,3,2931
1,0,880,1,5,9,201,2,1707
2,0,29,0,7,3,256,3,3343
1,0,944,2,5,2,95,0,1654
0,1,5556,2,4,10,219,2,3114
2,0,39,0,2,9,111,3,2158
1,0,1287,1,7,8,222,1,1410
1,0,1778,2,7,8,63,1,1444
2,0,6,2,5,15,52,1,723
1,0,695,2,1,14,162,2,1651
2,0,72,0,1,5,115,0,955
0,2,4771,1,4,11,144,0,2014
0,5,8567,1,7,0,147,1,4994
2,0,57,1,2,2,286,2,1767
2,0,89,1,3,15,262,2,2686
1,0,1067,1,2,11,206,1,1629
2,0,3,1,7,3,50,1,1943
1,0,1122,1,4,12,65,1,976
1,0,1373,1,3,11,281,1,1714
0,5,2847,2,4,9,187,3,3121
1,0,1719,1,4,9,181,2,1681
0,1,3337,0,3,1,58,2,3361
0,3,197,0,5,3,201,2,915
2,0,92,2,3,15,98,0,2096
0,5,7070,2,4,11,245,2,3995
0,2,681,0,1,15,215,1,1178
0,4,9245,2,1,6,91,0,4151
1,0,1392,1,4,10,179,1,1936
0,3,2663,1,4,3,257,2,1781
2,0,88,2,4,6,99,0,1654
1,0,5,0,1,15,51,3,2188
0,5,6138,2,6,3,264,2,3647
1,0,1990,2,3,4,287,3,3758
2,0,82,1,7,9,116,0,2061
1,0,53,2,5,15,192,1,1635
1,0,1714,0,1,6,174,2,884
0,1,6859,0,6,5,255,0,3895
1,0,1957,0,2,10,169,2,1204
0,5,6087,1,2,3,211,2,3284
0,5,1810,0,3,0,164,0,3118
0,5,7666,2,6,6,194,2,4102
1,0,877,2,3,10,199,2,1264
0,4,9075,0,6,2,298,0,3719
1,0,489,0,5,2,262,1,1678
2,0,59,0,4,15,51,3,3140
1,0,527,1,7,8,99,0,2201
1,0,910,1,7,1,240,0,3184
0,5,174,0,6,7,261,2,2400
2,0,96,0,7,8,178,1,1035
2,0,47,1,7,2,128,0,3171
1,0,253,1,2,5,181,3,2472
1,0,1637,1,6,14,226,2,1582
2,0,82,1,6,3,78,2,1535
0,3,5156,2,7,0,188,3,4368
1,0,207,2,6,6,167,1,1801
2,0,29,0,5,13,248,3,2875
0,2,3197,2,7,13,186,0,2257
1,0,1445,0,5,15,205,3,3007
2,0,51,1,1,4,284,3,2840
0,5,6231,1,7,2,81,2,5952
0,1,2887,1,7,13,74,2,2224
0,3,3749,1,4,5,127,1,2099
1,0,667,2,7,7,239,0,2254
0,1,7158,0,2,13,264,3,5920
0,1,7826,2,2,15,249,1,2352
1,0,1542,2,2,7,250,3,2563
2,0,26,0,7,8,214,0,2059
2,0,37,0,6,14,286,1,2283
2,0,7,0,5,8,101,2,1070
1,0,1178,2,1,9,66,0,1207
1,0,1654,0,5,8,120,2,2443
0,5,171,2,5,0,280,3,2751
0,2,3431,1,1,13,214,3,2477
2,0,55,2,5,0,294,1,1296
1,0,932,0,2,3,179,2,1061
2,0,38,1,6,10,158,0,2110
2,0,92,1,6,10,210,1,1293
1,0,1228,2,3,7,225,1,1498
1,0,1897,0,5,5,191,1,1642
0,1,5221,2,4,9,77,3,4646
0,2,5174,2,4,10,248,2,2009
1,0,1563,0,3,12,101,3,2970
1,0,1565,2,3,11,59,3,2363
0,2,6693,0,5,14,246,2,1936
0,3,4129,1,7,8,179,0,2393
0,4,9460,1,6,1,66,3,5703
1,0,1573,1,4,13,210,2,1864
1,0,1105,1,2,3,170,3,2254
2,0,22,1,1,14,244,0,1934
1,0,612,2,3,11,172,1,1332
1,0,1940,0,4,6,82,1,2025
2,0,15,2,7,9,126,0,1622
2,0,47,2,1,8,101,2,1273
2,0,21,0,1,4,214,0,1962
1,0,1926,2,3,3,155,3,1995
2,0,19,0,3,9,251,2,1850
0,1,1122,0,4,6,67,3,1866
2,0,50,0,2,4,256,0,2035
0,4,9525,1,7,14,75,3,4642
1,0,1660,1,5,5,188,3,2253
2,0,56,0,7,6,255,3,2752
0,3,8374,2,7,4,213,3,4578
1,0,1466,0,1,7,56,1,886
0,1,325,2,5,1,247,0,2380
2,0,92,0,4,15,288,3,2526
1,0,719,2,1,1,260,2,1582
2,0,3,1,1,11,219,3,1586
0,2,1441,2,2,4,91,0,1803
2,0,10,1,5,15,64,1,1280
0,4,6311,1,4,1,279,0,3752
2,0,64,2,7,15,172,3,3073
1,0,1004,1,4,4,283,1,1905
1,0,1558,2,3,2,66,3,3264
1,0,473,0,2,9,243,1,1212
1,0,1943,1,3,8,79,1,1804
2,0,64,1,3,13,117,1,1546
1,0,1043,2,2,11,279,2,1339
1,0,141,2,4,4,274,0,2100
2,0,37,2,5,8,242,0,1778
1,0,224,2,2,7,200,0,1319
1,0,884,1,5,6,192,3,2992
2,0,14,2,2,7,169,3,2623
1,0,1644,0,5,2,195,1,1590
1,0,238,2,1,4,278,2,1167
0,2,4240,1,6,13,59,1,1050
1,0,1980,0,7,2,68,3,2452
2,0,54,2,1,6,199,0,1296
2,0,95,1,4,8,52,0,1085
0,5,5038,0,4,7,282,0,4085
2,0,48,0,4,11,203,0,1426
2,0,90,0,5,1,140,1,1615
1,0,1730,1,2,3,225,2,1145
2,0,98,0,6,1,217,1,1698
2,0,75,2,5,4,86,2,1554
2,0,7,0,3,7,277,1,1418
1,0,822,1,3,5,146,1,1226
2,0,3,2,5,10,111,0,2664
2,0,7,2,5,5,277,2,1338
1,0,1981,1,1,10,299,2,1651
2,0,45,0,4,3,219,3,2996
0,3,3233,2,4,12,150,0,2923
1,0,1697,0,4,1,293,3,3904
2,0,94,0,2,10,262,3,2675
2,0,88,0,3,2,172,3,2778
1,0,512,1,7,9,278,1,1842
1,0,696,0,1,5,105,2,1349
2,0,7,1,7,1,69,1,1638
0,5,2416,0,5,6,91,3,4267
0,1,9315,0,7,1,167,3,6142
2,0,46,1,5,13,63,3,2631
1,0,196,2,4,2,154,0,2176
2,0,58,2,2,5,166,0,1279
2,0,43,2,4,4,207,0,2666
1,0,1445,0,2,3,104,0,2022
0,4,725,2,5,9,118,3,2183
2,0,73,2,3,0,245,0,2322
2,0,70,2,5,14,290,1,1383
2,0,13,0,2,10,167,0,1350
0,2,5917,2,5,8,293,0,1671
2,0,81,1,3,13,273,2,1929
1,0,334,0,3,1,105,0,2065
0,1,6580,0,4,15,284,1,3759
1,0,1653,0,6,0,99,0,2804
2,0,54,0,7,4,170,0,1854
0,3,2824,1,2,12,284,1,2259
0,3,4019,1,3,7,258,0,2429
2,0,8,0,1,4,158,2,1662
1,0,1888,2,2,12,103,0,1600
2,0,45,2,4,3,266,1,819
2,0,63,1,3,3,88,1,1201
0,3,452,0,1,1,266,2,1161
2,0,57,1,4,11,148,3,2553
2,0,25,1,1,7,83,3,1856
2,0,95,1,7,3,176,0,2791
2,0,95,2,1,4,222,2,1111
2,0,60,1,5,0,231,0,2000
0,4,3106,1,2,6,138,1,1918
2,0,64,1,6,11,112,2,1622
0,2,6809,0,3,2,144,1,1368
0,2,8258,2,6,0,242,3,2887
2,0,59,2,2,12,148,2,1674
1,0,1005,1,1,15,151,1,1664
2,0,64,0,6,0,129,0,1902
0,3,4110,1,4,2,62,1,2102
1,0,701,1,1,0,72,3,2219
2,0,0,0,3,9,76,3,2246
0,3,1194,2,6,14,296,2,2671
0,4,942,1,2,5,247,0,1812
1,0,882,0,7,1,141,0,3293
0,1,4870,2,6,8,276,1,2830
2,0,61,1,6,0,111,3,2483
2,0,70,0,7,14,231,3,2755
2,0,59,0,1,8,247,0,1688
0,3,179,0,6,14,173,2,1386
1,0,736,2,1,1,173,2,1768
0,2,9191,1,7,5,166,3,2369
2,0,34,2,3,9,280,1,1539
0,5,7319,0,7,13,100,0,4087
2,0,12,2,1,5,293,3,1916
2,0,76,1,2,15,129,2,1017
2,0,31,0,7,0,287,0,2645
0,4,357,1,4,12,130,2,1596
1,0,1962,1,4,5,168,0,1840
0,4,4733,1,2,6,297,1,2356
1,0,1869,1,5,0,222,3,3941
1,0,788,1,4,9,122,0,1675
0,5,5016,2,3,3,96,0,3704
0,2,1427,0,7,12,280,2,1214
2,0,72,1,7,12,225,3,4102
2,0,91,2,5,13,150,1,1482
1,0,205,1,5,6,277,0,1704
0,5,7366,1,4,14,177,0,5254
0,3,5816,2,5,8,76,1,1696
2,0,21,2,7,3,85,1,1300
0,1,2222,2,7,6,216,3,5150
2,0,20,2,3,10,200,1,1238
2,0,82,0,3,4,222,3,2876
1,0,1240,2,3,14,94,0,1468
1,0,1931,2,1,7,272,2,1625
0,4,664,2,7,8,130,2,1996
0,1,8246,0,2,7,110,0,4099
1,0,37,1,2,9,290,2,1255
0,2,6159,0,2,4,181,2,1432
0,3,9131,1,4,13,127,1,3234
1,0,337,1,3,5,174,2,1163
2,0,98,0,5,8,268,0,2678
0,2,9197,1,6,15,176,2,2366
1,0,1043,1,4,8,289,0,1532
1,0,421,0,2,13,52,3,3301
2,0,30,1,2,8,66,3,2233
2,0,28,0,2,8,155,0,2271
2,0,78,0,7,4,230,3,3371
1,0,1044,1,1,11,205,2,1220
0,5,5000,1,2,3,208,3,4219
0,1,2948,1,1,1,203,3,4061
2,0,40,1,5,15,123,3,2926
0,2,5469,0,2,15,59,2,1601
1,0,1863,0,7,8,132,3,2562
0,1,8263,2,6,12,273,3,4726
0,5,9616,0,6,13,105,2,5314
1,0,685,1,5,15,275,1,1934
1,0,1791,2,7,13,50,2,2061
1,0,722,0,2,7,120,1,1084
1,0,870,0,5,7,259,2,1198
0,1,7961,1,7,12,51,2,4159
0,4,7713,2,1,13,235,3,3599
2,0,56,0,4,14,169,1,1728
2,0,4,0,5,8,67,3,2340
0,2,5788,2,3,7,219,2,1172
2,0,42,0,7,6,80,2,1566
1,0,1772,2,6,9,175,1,1983
1,0,123,1,4,2,134,2,956
0,1,3782,1,7,4,75,3,3207
2,0,80,0,4,4,244,1,611
0,1,2323,1,6,13,160,1,2079
0,1,6081,2,7,0,203,1,2803
2,0,1,2,2,10,257,2,1389
0,5,5192,2,6,7,238,1,4276
0,3,7794,0,5,13,243,0,3339
2,0,97,2,1,11,150,3,2491
1,0,84,1,2,4,228,1,1183
1,0,911,1,1,4,133,3,2048
0,4,2856,2,7,11,249,3,3522
1,0,1600,0,4,2,53,0,1447
1,0,1480,0,6,2,273,0,2093
0,5,2243,1,2,11,216,1,1761
0,3,8904,2,2,0,180,1,2235
2,0,15,1,2,3,161,0,1825
1,0,1152,0,3,8,232,1,1765
1,0,1636,0,1,14,108,1,1423
1,0,918,1,1,14,279,3,2956
2,0,4,1,3,8,68,0,1554
1,0,1381,1,3,9,191,1,1352
0,5,3436,0,7,6,121,0,2785
1,0,1678,1,5,3,287,3,3019
2,0,26,1,6,8,58,0,1420
1,0,576,0,7,6,219,1,1389
0,3,5177,1,2,4,231,3,3238
2,0,90,0,4,12,131,3,3781
2,0,20,1,1,6,168,1,946
1,0,180,2,2,0,134,1,1338
2,0,7,1,4,2,103,2,924
2,0,2,2,5,15,166,1,2787
1,0,381,0,4,12,217,2,2187
1,0,959,2,7,9,190,1,1361
1,0,1563,0,1,11,284,3,2744
2,0,21,1,2,5,125,1,917
1,0,389,0,2,11,96,2,1683
2,0,68,2,2,0,261,2,1395
0,4,8277,2,3,0,268,3,4584
2,0,40,0,7,9,116,1,1790
1,0,1463,2,3,9,262,1,609
1,0,1234,0,4,13,175,0,2286
1,0,1783,1,3,4,182,2,1618
0,4,7003,2,2,6,272,1,3310
0,3,9787,2,4,4,64,3,3277
2,0,91,0,4,14,200,0,1654
0,2,5997,1,1,0,128,0,1547
0,1,8394,2,5,6,50,3,3812
0,2,7755,2,6,12,242,1,1367
0,5,3841,0,1,15,263,0,3824
0,5,9819,1,4,5,270,1,4086
2,0,14,1,4,6,272,2,1341
0,2,6440,2,3,2,174,2,1373
2,0,49,2,5,2,105,2,1737
1,0,1727,0,5,15,118,3,2702
1,0,346,2,2,15,98,1,1532
0,1,454,2,3,1,64,3,3311
0,1,3349,2,5,9,77,0,2189
0,3,6445,0,4,2,182,1,3095
0,5,7994,0,5,3,241,2,4492
2,0,66,1,6,0,123,2,1072
0,5,49,2,1,11,112,3,2529
0,4,441,1,7,7,283,2,1693
2,0,38,2,5,7,60,3,2228
1,0,1493,0,4,1,250,1,1928
0,4,8676,1,2,0,60,0,4606
0,3,8074,1,1,2,75,0,2523
2,0,39,1,5,8,78,1,1301
1,0,710,1,4,7,233,1,2244
2,0,98,1,4,7,129,3,2774
2,0,36,1,7,7,189,1,1172
2,0,31,0,2,0,88,2,1155
2,0,38,0,3,1,273,1,1890
1,0,1206,0,4,9,91,3,3620
1,0,52,1,7,15,109,3,2427
0,4,9244,1,2,5,186,2,3876
2,0,13,1,6,2,137,2,1980
1,0,1594,0,5,7,226,2,2247
0,1,1722,1,2,3,257,3,2408
0,4,7762,2,6,3,153,3,5500
2,0,46,0,3,1,215,3,3558
0,4,8716,1,4,12,218,3,5236
1,0,68,2,1,10,54,3,2737
1,0,304,2,3,7,193,2,1705
2,0,65,2,5,2,69,0,1363
2,0,82,2,1,12,275,1,730
0,1,862,0,4,7,156,3,3114
2,0,12,2,2,2,296,2,1216
2,0,9,2,7,3,289,1,1651
0,2,6736,0,4,2,79,2,1347
1,0,655,0,7,13,101,2,1419
0,5,9333,0,5,1,273,0,4807
1,0,821,2,5,4,265,0,2141
1,0,977,0,4,12,271,3,2414
2,0,56,1,3,8,82,2,1266
0,3,9549,2,5,13,197,1,3136
0,5,3443,2,1,14,192,2,2887
2,0,3,1,3,6,255,0,1826
2,0,79,1,7,8,174,0,1274
2,0,90,2,6,12,84,3,2193
0,1,2074,0,2,13,235,1,1438
2,0,91,1,7,11,242,2,1724
1,0,1529,2,3,0,259,1,630
2,0,52,0,2,15,297,2,1626
2,0,78,1,4,13,77,1,1529
0,4,4936,2,6,15,204,2,3664
1,0,1217,1,4,10,282,0,2059
2,0,68,0,2,11,218,3,2476
2,0,98,1,3,5,223,2,1538
0,5,7258,2,7,12,225,0,5146
0,4,20,0,5,9,230,2,1249
1,0,1704,0,6,12,221,2,1614
2,0,50,1,1,14,215,3,2263
0,5,2300,2,3,2,87,2,2709
2,0,37,1,3,4,138,1,1441
0,5,7961,0,5,11,240,0,5194
0,2,209,2,4,15,201,1,1700
1,0,1683,2,7,5,68,3,2901
2,0,64,0,6,9,252,1,971
1,0,1179,2,4,14,291,1,2243
0,5,7917,2,7,4,232,2,4383
0,5,6387,2,5,14,249,3,7295
2,0,12,0,1,8,56,2,1195
1,0,1800,0,5,3,291,3,2165
0,2,7088,0,4,7,104,3,2307
0,1,4990,1,6,0,185,3,4304
2,0,40,1,6,9,287,0,1993
2,0,60,1,6,3,184,2,1705
1,0,1041,2,2,13,104,0,1537
2,0,10,0,1,3,152,1,1322
2,0,24,2,3,3,189,0,2066
1,0,1825,1,7,6,213,3,2411
2,0,89,0,7,11,145,0,1680
0,2,4922,1,6,2,119,2,1959
1,0,656,2,1,2,182,0,2035
1,0,404,2,4,14,258,1,2321
2,0,41,0,1,3,178,3,2732
0,5,7482,2,1,15,273,0,4917
2,0,22,0,1,6,152,2,936
1,0,361,1,7,6,91,0,2131
1,0,415,2,5,9,147,2,2089
1,0,975,2,4,7,293,3,2110
1,0,322,1,6,8,291,3,3481
2,0,58,0,7,10,75,3,2837
2,0,54,0,3,12,142,0,2303
0,4,4677,0,1,0,65,0,2286
1,0,375,1,3,5,158,2,1902
1,0,1336,2,4,7,274,0,2181
2,0,5,0,4,10,284,3,3071
1,0,538,0,6,12,236,2,3043
2,0,32,0,6,4,235,2,1312
2,0,42,1,4,15,275,3,2836
2,0,72,2,4,14,153,3,2060
0,4,1584,1,2,5,142,1,2131
0,5,9486,2,6,0,262,3,5480
1,0,1515,1,4,10,220,2,1438
1,0,1484,1,3,4,83,2,1922
0,2,8925,0,2,10,280,3,2148
0,4,967,1,3,0,287,3,2383
1,0,104,2,7,12,192,1,1304
2,0,35,2,6,14,199,1,1619
0,4,6721,1,7,3,166,0,3563
1,0,1117,2,4,15,111,2,1660
2,0,62,2,3,14,245,2,1565
2,0,14,1,1,14,241,1,1341
2,0,34,0,4,2,290,0,1545
2,0,87,0,1,6,298,0,1578
1,0,559,2,6,12,285,2,1437
0,3,7411,1,3,9,255,2,2698
2,0,44,1,4,13,235,2,1718
2,0,82,2,3,8,191,1,1511
0,2,5406,2,7,2,160,0,2662
2,0,8,2,1,2,192,1,1080
1,0,454,1,3,8,245,0,1623
2,0,19,1,1,9,110,1,666
2,0,98,1,7,8,207,0,1726
2,0,12,0,6,6,249,2,2095
0,2,6721,2,7,1,177,1,1736
1,0,33,0,1,5,284,2,1458
2,0,59,1,7,7,216,1,1581
1,0,1801,1,2,9,198,3,2111
1,0,26,0,5,2,89,3,2932
0,2,1117,1,5,12,187,1,1616
0,2,9102,1,7,1,151,3,2270
2,0,23,0,7,4,186,1,1122
1,0,388,0,6,13,96,2,1875
1,0,322,0,6,2,75,3,3239
2,0,25,0,5,14,243,2,2180
0,3,302,2,4,11,258,0,1778
2,0,64,1,1,11,176,1,1664
1,0,676,1,7,5,97,3,3110
0,2,1606,1,7,10,122,0,2338
1,0,1715,2,6,2,123,0,2940
1,0,315,2,4,14,140,3,2442
1,0,957,0,7,4,212,2,1688
2,0,86,0,4,3,157,0,2178
2,0,62,1,2,15,156,0,1453
2,0,25,0,3,9,248,2,1663
2,0,63,2,6,5,196,0,2214
1,0,820,0,5,1,185,1,1113
2,0,80,0,3,5,227,0,2248
2,0,99,2,2,3,202,2,1170
0,3,6207,1,6,6,254,3,4281
0,4,1145,0,5,13,104,1,1861
2,0,73,1,7,11,84,1,854
1,0,492,1,3,2,118,2,1897
0,4,3718,1,7,10,181,2,2333
1,0,74,0,6,12,156,1,2112
0,4,4465,1,7,2,143,0,3068
2,0,37,0,2,2,204,1,1706
1,0,613,1,2,9,231,0,1311
1,0,1950,0,6,15,285,3,4087
2,0,77,2,1,10,188,3,1983
0,4,3011,1,6,2,253,2,2627
1,0,210,2,6,15,214,2,1514
2,0,62,0,7,6,190,1,821
0,4,4772,1,6,3,60,1,2165
2,0,38,1,3,0,259,3,2654
0,1,5490,1,1,1,85,2,2893
0,3,9501,2,3,12,224,0,4087
0,5,7032,2,1,10,267,2,3294
2,0,75,0,1,15,143,3,2113
2,0,5,2,4,15,200,0,1653
2,0,26,0,3,13,94,0,2466
2,0,52,0,6,13,246,1,2019
0,5,8706,2,2,15,283,1,5025
1,0,1114,2,5,6,166,2,1136
2,0,19,1,3,15,113,3,3123
0,2,4981,1,4,2,92,1,1762
0,2,3475,0,2,0,289,0,1632
1,0,152,1,7,4,142,1,1591
0,4,8803,0,1,5,219,1,3067
0,2,1774,2,3,12,136,1,1200
0,3,466,2,5,5,101,3,3670
2,0,31,2,6,1,146,2,1884
1,0,1275,1,1,13,263,3,3596
0,2,9765,2,2,10,162,1,830
2,0,82,1,7,1,123,0,3048
0,2,9197,1,7,11,69,1,721
0,2,4519,2,6,11,155,1,1429
2,0,78,1,1,4,54,3,2503
0,2,9413,0,1,12,212,1,1045
1,0,266,0,6,0,111,1,1301
0,3,2960,0,3,15,267,0,2538
1,0,622,0,4,13,223,3,2353
2,0,23,2,6,13,170,0,2737
0,5,203,0,7,1,261,1,2069
2,0,9,0,5,13,213,1,1882
2,0,95,2,3,9,156,0,2078
0,5,6540,0,2,9,78,2,4549
2,0,55,2,4,0,72,1,1293
2,0,62,1,2,11,227,2,1687
2,0,33,0,7,0,201,3,3060
1,0,1946,0,1,2,221,0,2131
1,0,1736,1,3,8,149,2,1432
2,0,44,1,2,3,250,0,1423
2,0,80,2,5,2,68,2,1848
1,0,16,1,2,11,54,2,1363
2,0,66,2,7,8,235,1,1869
2,0,76,2,2,10,160,1,854
1,0,1566,2,2,2,96,3,2512
0,3,5343,0,5,3,252,3,3585
0,3,552,1,2,0,199,0,1476
0,1,8531,2,4,5,134,0,3793
1,0,113,2,7,5,62,1,1184
0,4,819,0,6,6,71,1,1538
2,0,58,1,7,14,78,1,2121
1,0,254,2,5,6,255,3,2573
1,0,1485,1,4,7,247,1,1196
2,0,35,0,5,9,221,1,1251
0,5,2800,2,1,9,54,0,2210
1,0,192,1,2,9,206,2,674
2,0,98,1,4,8,109,2,1348
0,1,8842,2,1,10,165,2,3355
1,0,1506,0,6,10,249,2,2117
1,0,1421,0,2,10,180,2,1434
0,1,433,2,2,8,139,2,1309
1,0,1134,1,6,8,259,3,2808
1,0,587,2,7,15,234,3,2565
0,4,5460,2,7,10,172,2,3048
0,4,3604,0,2,9,203,2,2602
1,0,261,0,1,2,98,1,1308
2,0,28,2,3,2,118,1,2017
1,0,333,2,2,5,155,2,1604
1,0,242,0,3,8,246,3,2385
2,0,78,2,4,13,157,0,2556
2,0,92,1,4,7,222,3,2680
0,1,4865,1,3,15,153,3,4038
0,5,9881,2,4,14,270,2,5753
0,4,2716,1,5,5,193,1,2247
1,0,1364,1,3,4,207,1,1130
1,0,971,2,2,1,259,3,2500
1,0,1852,1,1,2,227,1,1571
1,0,313,1,3,12,254,0,1916
2,0,3,0,5,1,210,1,1514
1,0,373,0,1,6,260,3,2766
1,0,273,0,6,5,231,0,2753
2,0,60,0,2,4,161,2,1702
1,0,1619,2,7,3,264,1,2180
2,0,66,0,5,4,266,1,949
1,0,335,2,3,14,88,3,2812
2,0,98,2,6,11,94,3,2340
1,0,1940,2,3,12,231,2,977
